type,tident,ident,Latitude,Longitude,y_proj,x_proj,comment,new_trk,new_seg,display,color,altitude,depth,temp,time,model,filename,ltime,desc,link
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09695095,-71.75984479,41.09695095,-71.75984479,,FALSE,FALSE,,,10.23,,,2017/07/05 16:48:43+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:48,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09676805,-71.760556,41.09676805,-71.760556,,FALSE,FALSE,,,10.71,,,2017/07/05 16:48:55+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:48,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09671382,-71.76073177,41.09671382,-71.76073177,,FALSE,FALSE,,,10.71,,,2017/07/05 16:48:58+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:48,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.0966808,-71.76084668,41.0966808,-71.76084668,,FALSE,FALSE,,,10.71,,,2017/07/05 16:49:00+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:49,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09658357,-71.761131,41.09658357,-71.761131,,FALSE,FALSE,,,10.71,,,2017/07/05 16:49:05+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:49,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09653386,-71.76131381,41.09653386,-71.76131381,,FALSE,FALSE,,,10.23,,,2017/07/05 16:49:08+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:49,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09644183,-71.76168538,41.09644183,-71.76168538,,FALSE,FALSE,,,11.67,,,2017/07/05 16:49:14+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:49,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09633412,-71.76204471,41.09633412,-71.76204471,,FALSE,FALSE,,,10.71,,,2017/07/05 16:49:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:49,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09628702,-71.76220807,41.09628702,-71.76220807,,FALSE,FALSE,,,10.23,,,2017/07/05 16:49:23+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:49,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09625877,-71.76232332,41.09625877,-71.76232332,,FALSE,FALSE,,,10.71,,,2017/07/05 16:49:25+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:49,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09618459,-71.76261602,41.09618459,-71.76261602,,FALSE,FALSE,,,10.23,,,2017/07/05 16:49:30+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:49,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.0961141,-71.76303025,41.0961141,-71.76303025,,FALSE,FALSE,,,10.71,,,2017/07/05 16:49:37+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:49,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09605006,-71.76332362,41.09605006,-71.76332362,,FALSE,FALSE,,,10.71,,,2017/07/05 16:49:42+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:49,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09587982,-71.76404673,41.09587982,-71.76404673,,FALSE,FALSE,,,10.71,,,2017/07/05 16:49:55+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:49,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09573448,-71.76456858,41.09573448,-71.76456858,,FALSE,FALSE,,,10.71,,,2017/07/05 16:50:04+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:50,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09552192,-71.76544659,41.09552192,-71.76544659,,FALSE,FALSE,,,10.71,,,2017/07/05 16:50:19+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:50,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09547146,-71.76563007,41.09547146,-71.76563007,,FALSE,FALSE,,,7.83,,,2017/07/05 16:50:22+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:50,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09545277,-71.76568874,41.09545277,-71.76568874,,FALSE,FALSE,,,7.83,,,2017/07/05 16:50:23+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:50,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09535989,-71.76604154,41.09535989,-71.76604154,,FALSE,FALSE,,,11.19,,,2017/07/05 16:50:29+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:50,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09534053,-71.7661018,41.09534053,-71.7661018,,FALSE,FALSE,,,10.71,,,2017/07/05 16:50:30+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:50,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09520885,-71.76654453,41.09520885,-71.76654453,,FALSE,FALSE,,,10.71,,,2017/07/05 16:50:38+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:50,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09504172,-71.76713428,41.09504172,-71.76713428,,FALSE,FALSE,,,10.23,,,2017/07/05 16:50:48+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:50,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09496041,-71.76741466,41.09496041,-71.76741466,,FALSE,FALSE,,,10.23,,,2017/07/05 16:50:53+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:50,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09491171,-71.76758179,41.09491171,-71.76758179,,FALSE,FALSE,,,10.23,,,2017/07/05 16:50:56+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:50,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09467291,-71.76832736,41.09467291,-71.76832736,,FALSE,FALSE,,,9.27,,,2017/07/05 16:51:09+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:51,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09463243,-71.76851537,41.09463243,-71.76851537,,FALSE,FALSE,,,9.27,,,2017/07/05 16:51:12+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:51,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09460108,-71.76874981,41.09460108,-71.76874981,,FALSE,FALSE,,,9.75,,,2017/07/05 16:51:16+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:51,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.094486,-71.76915432,41.094486,-71.76915432,,FALSE,FALSE,,,8.31,,,2017/07/05 16:51:23+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:51,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09444291,-71.76934132,41.09444291,-71.76934132,,FALSE,FALSE,,,8.79,,,2017/07/05 16:51:26+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:51,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09440888,-71.76952296,41.09440888,-71.76952296,,FALSE,FALSE,,,8.31,,,2017/07/05 16:51:29+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:51,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09431635,-71.76986645,41.09431635,-71.76986645,,FALSE,FALSE,,,9.27,,,2017/07/05 16:51:35+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:51,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09426656,-71.77003291,41.09426656,-71.77003291,,FALSE,FALSE,,,9.75,,,2017/07/05 16:51:38+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:51,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09404025,-71.7707841,41.09404025,-71.7707841,,FALSE,FALSE,,,9.27,,,2017/07/05 16:51:51+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:51,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09398434,-71.77102131,41.09398434,-71.77102131,,FALSE,FALSE,,,9.75,,,2017/07/05 16:51:55+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:51,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09394972,-71.77114243,41.09394972,-71.77114243,,FALSE,FALSE,,,9.27,,,2017/07/05 16:51:57+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:51,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09380472,-71.77165657,41.09380472,-71.77165657,,FALSE,FALSE,,,9.75,,,2017/07/05 16:52:06+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:52,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09374512,-71.7718859,41.09374512,-71.7718859,,FALSE,FALSE,,,10.23,,,2017/07/05 16:52:10+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:52,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09370095,-71.77210995,41.09370095,-71.77210995,,FALSE,FALSE,,,10.23,,,2017/07/05 16:52:14+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:52,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09366843,-71.77233182,41.09366843,-71.77233182,,FALSE,FALSE,,,10.71,,,2017/07/05 16:52:18+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:52,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09348889,-71.77313011,41.09348889,-71.77313011,,FALSE,FALSE,,,10.23,,,2017/07/05 16:52:32+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:52,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09344429,-71.77331133,41.09344429,-71.77331133,,FALSE,FALSE,,,10.23,,,2017/07/05 16:52:35+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:52,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.0933531,-71.77366186,41.0933531,-71.77366186,,FALSE,FALSE,,,10.23,,,2017/07/05 16:52:41+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:52,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09329971,-71.77390401,41.09329971,-71.77390401,,FALSE,FALSE,,,10.71,,,2017/07/05 16:52:45+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:52,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.0932697,-71.77401541,41.0932697,-71.77401541,,FALSE,FALSE,,,10.71,,,2017/07/05 16:52:47+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:52,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09323525,-71.7741833,41.09323525,-71.7741833,,FALSE,FALSE,,,10.71,,,2017/07/05 16:52:50+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:52,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09315696,-71.77465302,41.09315696,-71.77465302,,FALSE,FALSE,,,10.71,,,2017/07/05 16:52:58+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:52,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09309753,-71.77502216,41.09309753,-71.77502216,,FALSE,FALSE,,,10.71,,,2017/07/05 16:53:04+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:53,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.0929397,-71.77560973,41.0929397,-71.77560973,,FALSE,FALSE,,,10.71,,,2017/07/05 16:53:14+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:53,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09275773,-71.77638707,41.09275773,-71.77638707,,FALSE,FALSE,,,9.27,,,2017/07/05 16:53:27+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:53,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09266293,-71.77675143,41.09266293,-71.77675143,,FALSE,FALSE,,,9.27,,,2017/07/05 16:53:33+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:53,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09258959,-71.7770546,41.09258959,-71.7770546,,FALSE,FALSE,,,10.71,,,2017/07/05 16:53:38+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:53,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09239077,-71.77794199,41.09239077,-71.77794199,,FALSE,FALSE,,,9.27,,,2017/07/05 16:53:53+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:53,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09224895,-71.77858648,41.09224895,-71.77858648,,FALSE,FALSE,,,8.79,,,2017/07/05 16:54:04+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:54,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09204477,-71.77942534,41.09204477,-71.77942534,,FALSE,FALSE,,,9.27,,,2017/07/05 16:54:18+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:54,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09187881,-71.78026026,41.09187881,-71.78026026,,FALSE,FALSE,,,9.27,,,2017/07/05 16:54:32+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:54,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09186791,-71.78032338,41.09186791,-71.78032338,,FALSE,FALSE,,,9.27,,,2017/07/05 16:54:33+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:54,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09171695,-71.78086032,41.09171695,-71.78086032,,FALSE,FALSE,,,9.27,,,2017/07/05 16:54:42+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:54,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09165845,-71.78108831,41.09165845,-71.78108831,,FALSE,FALSE,,,9.75,,,2017/07/05 16:54:46+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:54,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09158745,-71.78133658,41.09158745,-71.78133658,,FALSE,FALSE,,,9.75,,,2017/07/05 16:54:50+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:54,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09139802,-71.78232322,41.09139802,-71.78232322,,FALSE,FALSE,,,9.75,,,2017/07/05 16:55:06+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:55,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09132518,-71.78280291,41.09132518,-71.78280291,,FALSE,FALSE,,,9.27,,,2017/07/05 16:55:14+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:55,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09115612,-71.78369986,41.09115612,-71.78369986,,FALSE,FALSE,,,9.75,,,2017/07/05 16:55:29+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:55,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09105679,-71.78412566,41.09105679,-71.78412566,,FALSE,FALSE,,,9.75,,,2017/07/05 16:55:36+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:55,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09101463,-71.78430713,41.09101463,-71.78430713,,FALSE,FALSE,,,10.23,,,2017/07/05 16:55:39+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:55,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09084951,-71.78518564,41.09084951,-71.78518564,,FALSE,FALSE,,,9.75,,,2017/07/05 16:55:54+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:55,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.0907387,-71.78570473,41.0907387,-71.78570473,,FALSE,FALSE,,,9.27,,,2017/07/05 16:56:03+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:56,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09068531,-71.78587614,41.09068531,-71.78587614,,FALSE,FALSE,,,9.75,,,2017/07/05 16:56:06+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:56,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09064097,-71.78605274,41.09064097,-71.78605274,,FALSE,FALSE,,,7.83,,,2017/07/05 16:56:09+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:56,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09056972,-71.78649531,41.09056972,-71.78649531,,FALSE,FALSE,,,9.75,,,2017/07/05 16:56:16+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:56,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09041072,-71.787363,41.09041072,-71.787363,,FALSE,FALSE,,,9.75,,,2017/07/05 16:56:30+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:56,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09035489,-71.7875961,41.09035489,-71.7875961,,FALSE,FALSE,,,9.75,,,2017/07/05 16:56:34+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:56,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09026286,-71.78813229,41.09026286,-71.78813229,,FALSE,FALSE,,,10.23,,,2017/07/05 16:56:43+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:56,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.09019002,-71.78873411,41.09019002,-71.78873411,,FALSE,FALSE,,,10.23,,,2017/07/05 16:56:53+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:56,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08999162,-71.78968999,41.08999162,-71.78968999,,FALSE,FALSE,,,10.71,,,2017/07/05 16:57:09+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:57,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08986631,-71.79035802,41.08986631,-71.79035802,,FALSE,FALSE,,,11.19,,,2017/07/05 16:57:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:57,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08980336,-71.79064862,41.08980336,-71.79064862,,FALSE,FALSE,,,11.19,,,2017/07/05 16:57:25+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:57,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.0896654,-71.79129956,41.0896654,-71.79129956,,FALSE,FALSE,,,11.19,,,2017/07/05 16:57:36+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:57,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08965148,-71.79141884,41.08965148,-71.79141884,,FALSE,FALSE,,,11.19,,,2017/07/05 16:57:38+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:57,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08964268,-71.79172746,41.08964268,-71.79172746,,FALSE,FALSE,,,11.19,,,2017/07/05 16:57:43+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:57,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.0896255,-71.7924131,41.0896255,-71.7924131,,FALSE,FALSE,,,11.19,,,2017/07/05 16:57:54+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:57,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08960002,-71.79266238,41.08960002,-71.79266238,,FALSE,FALSE,,,11.19,,,2017/07/05 16:57:58+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:57,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08953799,-71.79327032,41.08953799,-71.79327032,,FALSE,FALSE,,,11.19,,,2017/07/05 16:58:08+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:58,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08950136,-71.79363828,41.08950136,-71.79363828,,FALSE,FALSE,,,11.19,,,2017/07/05 16:58:14+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:58,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08948192,-71.79401035,41.08948192,-71.79401035,,FALSE,FALSE,,,10.71,,,2017/07/05 16:58:20+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:58,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08944336,-71.7944779,41.08944336,-71.7944779,,FALSE,FALSE,,,10.71,,,2017/07/05 16:58:28+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:58,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08942903,-71.79478551,41.08942903,-71.79478551,,FALSE,FALSE,,,10.71,,,2017/07/05 16:58:33+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:58,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08941453,-71.79502113,41.08941453,-71.79502113,,FALSE,FALSE,,,11.19,,,2017/07/05 16:58:37+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:58,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.089396,-71.79525825,41.089396,-71.79525825,,FALSE,FALSE,,,10.71,,,2017/07/05 16:58:41+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:58,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08938326,-71.79550309,41.08938326,-71.79550309,,FALSE,FALSE,,,10.71,,,2017/07/05 16:58:45+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:58,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08934445,-71.79587474,41.08934445,-71.79587474,,FALSE,FALSE,,,10.71,,,2017/07/05 16:58:51+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:58,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08932182,-71.79610617,41.08932182,-71.79610617,,FALSE,FALSE,,,10.71,,,2017/07/05 16:58:55+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:58,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08930606,-71.79646147,41.08930606,-71.79646147,,FALSE,FALSE,,,11.19,,,2017/07/05 16:59:01+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:59,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.089252,-71.79701384,41.089252,-71.79701384,,FALSE,FALSE,,,10.71,,,2017/07/05 16:59:10+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:59,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08926256,-71.79765514,41.08926256,-71.79765514,,FALSE,FALSE,,,10.23,,,2017/07/05 16:59:21+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:59,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08926625,-71.79782253,41.08926625,-71.79782253,,FALSE,FALSE,,,10.23,,,2017/07/05 16:59:24+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:59,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08924773,-71.79806669,41.08924773,-71.79806669,,FALSE,FALSE,,,10.71,,,2017/07/05 16:59:28+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:59,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08921621,-71.79895299,41.08921621,-71.79895299,,FALSE,FALSE,,,10.71,,,2017/07/05 16:59:43+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:59,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08920749,-71.79906975,41.08920749,-71.79906975,,FALSE,FALSE,,,10.71,,,2017/07/05 16:59:45+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:59,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08917212,-71.79930428,41.08917212,-71.79930428,,FALSE,FALSE,,,10.71,,,2017/07/05 16:59:49+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:59,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.0891448,-71.79954308,41.0891448,-71.79954308,,FALSE,FALSE,,,10.71,,,2017/07/05 16:59:53+00,garmin GPSMAP 78s Software Version 610,,7/5/17 12:59,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.0890448,-71.80043215,41.0890448,-71.80043215,,FALSE,FALSE,,,10.71,,,2017/07/05 17:00:08+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:00,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08894707,-71.801298,41.08894707,-71.801298,,FALSE,FALSE,,,11.19,,,2017/07/05 17:00:22+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:00,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08889854,-71.80189504,41.08889854,-71.80189504,,FALSE,FALSE,,,10.71,,,2017/07/05 17:00:32+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:00,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08882494,-71.80272485,41.08882494,-71.80272485,,FALSE,FALSE,,,10.71,,,2017/07/05 17:00:45+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:00,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08881773,-71.80283591,41.08881773,-71.80283591,,FALSE,FALSE,,,10.71,,,2017/07/05 17:00:47+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:00,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08880768,-71.80300841,41.08880768,-71.80300841,,FALSE,FALSE,,,11.19,,,2017/07/05 17:00:50+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:00,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08878421,-71.8033053,41.08878421,-71.8033053,,FALSE,FALSE,,,10.71,,,2017/07/05 17:00:55+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:00,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08871422,-71.80427701,41.08871422,-71.80427701,,FALSE,FALSE,,,10.71,,,2017/07/05 17:01:11+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:01,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08871179,-71.80433393,41.08871179,-71.80433393,,FALSE,FALSE,,,10.71,,,2017/07/05 17:01:12+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:01,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08868421,-71.80457138,41.08868421,-71.80457138,,FALSE,FALSE,,,11.19,,,2017/07/05 17:01:16+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:01,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08861229,-71.80505619,41.08861229,-71.80505619,,FALSE,FALSE,,,11.19,,,2017/07/05 17:01:24+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:01,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08860936,-71.80516927,41.08860936,-71.80516927,,FALSE,FALSE,,,9.27,,,2017/07/05 17:01:26+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:01,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08854465,-71.80572767,41.08854465,-71.80572767,,FALSE,FALSE,,,11.67,,,2017/07/05 17:01:35+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:01,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08852169,-71.80623553,41.08852169,-71.80623553,,FALSE,FALSE,,,11.19,,,2017/07/05 17:01:43+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:01,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08845664,-71.80712426,41.08845664,-71.80712426,,FALSE,FALSE,,,10.71,,,2017/07/05 17:01:58+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:01,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.08845346,-71.80718042,41.08845346,-71.80718042,,FALSE,FALSE,,,10.71,,,2017/07/05 17:01:59+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:01,,
TRACK,Current Track: 05 JUL 2017 11:03,T1,41.0886703,-71.8076255,41.0886703,-71.8076255,,FALSE,FALSE,,,10.23,,,2017/07/05 17:02:10+00,garmin GPSMAP 78s Software Version 610,,7/5/17 13:02,,
