,tsDate,spp,sex,X,tsHr,HrTimeHr,HrTide,HrTempF,HrDewPtF,HrHumid,HrSeaLvlPrs,HrVisMPH,HrWindSpd,HrGustSpd,HrPrecip,HrWindDirCirc,HrWeek,HrBirds,HrDets,HrChkAgeMean,HrSigMean,DailyDate,TempF,DewPtF,Humid,SeaLvlPrs,VisM,WindSpd,GustSpd,Precip,WindDirCirc,Birds,Dets,ChkAgeMean,SigMean,Dawn,Dusk,Sunrise,Sunset
5325,8/3/16,ROST,M,5325,8/3/16 19:00,8/3/16 19:00,0.259821509,71.1,57,61,30.18,10,6.9,,0,190,31,0,0,,,8/3/16,68.38571429,60.96071429,78,30.17571429,10,6.882142857,,0,48.53126977,0,0,,,,,,
5328,8/3/16,COTE,M,5328,8/3/16 20:00,8/3/16 20:00,0.551769568,69.1,57.9,68,30.18,10,3.5,,0,220,31,0,0,,,8/3/16,68.38571429,60.96071429,78,30.17571429,10,6.882142857,,0,48.53126977,0,0,,,,,,
5330,8/3/16,ROST,M,5330,8/3/16 20:00,8/3/16 20:00,0.551769568,69.1,57.9,68,30.18,10,3.5,,0,220,31,0,0,,,8/3/16,68.38571429,60.96071429,78,30.17571429,10,6.882142857,,0,48.53126977,0,0,,,,,,
5333,8/3/16,COTE,M,5333,8/3/16 21:00,8/3/16 21:00,0.825121849,66,57.9,75,30.19,10,0,,0,0,31,0,0,,,8/3/16,68.38571429,60.96071429,78,30.17571429,10,6.882142857,,0,48.53126977,0,0,,,,,,
5335,8/3/16,ROST,M,5335,8/3/16 21:00,8/3/16 21:00,0.825121849,66,57.9,75,30.19,10,0,,0,0,31,0,0,,,8/3/16,68.38571429,60.96071429,78,30.17571429,10,6.882142857,,0,48.53126977,0,0,,,,,,
5338,8/3/16,COTE,M,5338,8/3/16 22:00,8/3/16 22:00,0.997906968,63,57,81,30.19,10,0,,0,0,31,0,0,,,8/3/16,68.38571429,60.96071429,78,30.17571429,10,6.882142857,,0,48.53126977,0,0,,,,,,
5340,8/3/16,ROST,M,5340,8/3/16 22:00,8/3/16 22:00,0.997906968,63,57,81,30.19,10,0,,0,0,31,0,0,,,8/3/16,68.38571429,60.96071429,78,30.17571429,10,6.882142857,,0,48.53126977,0,0,,,,,,
5343,8/3/16,COTE,M,5343,8/3/16 23:00,8/3/16 23:00,1.026486595,63,55.9,78,30.19,10,0,,0,0,31,0,0,,,8/3/16,68.38571429,60.96071429,78,30.17571429,10,6.882142857,,0,48.53126977,0,0,,,,,,
5345,8/3/16,ROST,M,5345,8/3/16 23:00,8/3/16 23:00,1.026486595,63,55.9,78,30.19,10,0,,0,0,31,0,0,,,8/3/16,68.38571429,60.96071429,78,30.17571429,10,6.882142857,,0,48.53126977,0,0,,,,,,
5348,8/4/16,COTE,M,5348,8/4/16 0:00,8/4/16 0:00,0.888969141,63,57,81,30.19,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5350,8/4/16,ROST,M,5350,8/4/16 0:00,8/4/16 0:00,0.888969141,63,57,81,30.19,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5353,8/4/16,COTE,M,5353,8/4/16 1:00,8/4/16 1:00,0.604499981,62.1,57,84,30.19,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5355,8/4/16,ROST,M,5355,8/4/16 1:00,8/4/16 1:00,0.604499981,62.1,57,84,30.19,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5358,8/4/16,COTE,M,5358,8/4/16 2:00,8/4/16 2:00,0.289686233,62.1,57,84,30.18,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5360,8/4/16,ROST,M,5360,8/4/16 2:00,8/4/16 2:00,0.289686233,62.1,57,84,30.18,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5363,8/4/16,COTE,M,5363,8/4/16 3:00,8/4/16 3:00,0.078403454,62.1,57,84,30.17,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5365,8/4/16,ROST,M,5365,8/4/16 3:00,8/4/16 3:00,0.078403454,62.1,57,84,30.17,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5368,8/4/16,COTE,M,5368,8/4/16 4:00,8/4/16 4:00,-0.011331902,62.1,57,84,30.17,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5370,8/4/16,ROST,M,5370,8/4/16 4:00,8/4/16 4:00,-0.011331902,62.1,57,84,30.17,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5373,8/4/16,COTE,M,5373,8/4/16 5:00,8/4/16 5:00,-0.020002323,60.1,57,90,30.18,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5375,8/4/16,ROST,M,5375,8/4/16 5:00,8/4/16 5:00,-0.020002323,60.1,57,90,30.18,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5378,8/4/16,COTE,M,5378,8/4/16 6:00,8/4/16 6:00,0.065323894,61,57.9,90,30.19,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5380,8/4/16,ROST,M,5380,8/4/16 6:00,8/4/16 6:00,0.065323894,61,57.9,90,30.19,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5383,8/4/16,COTE,M,5383,8/4/16 7:00,8/4/16 7:00,0.267115867,66,61,84,30.2,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5385,8/4/16,ROST,M,5385,8/4/16 7:00,8/4/16 7:00,0.267115867,66,61,84,30.2,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5388,8/4/16,COTE,M,5388,8/4/16 8:00,8/4/16 8:00,0.547934845,70,60.1,71,30.21,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5390,8/4/16,ROST,M,5390,8/4/16 8:00,8/4/16 8:00,0.547934845,70,60.1,71,30.21,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5393,8/4/16,COTE,M,5393,8/4/16 9:00,8/4/16 9:00,0.828600891,72,59,64,30.2,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5395,8/4/16,ROST,M,5395,8/4/16 9:00,8/4/16 9:00,0.828600891,72,59,64,30.2,10,0,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5398,8/4/16,COTE,M,5398,8/4/16 10:00,8/4/16 10:00,1.030287713,72,62.1,71,30.2,10,3.5,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5400,8/4/16,ROST,M,5400,8/4/16 10:00,8/4/16 10:00,1.030287713,72,62.1,71,30.2,10,3.5,,0,0,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5403,8/4/16,COTE,M,5403,8/4/16 11:00,8/4/16 11:00,1.105426544,72,61,68,30.2,10,8.1,,0,160,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5405,8/4/16,ROST,M,5405,8/4/16 11:00,8/4/16 11:00,1.105426544,72,61,68,30.2,10,8.1,,0,160,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5408,8/4/16,COTE,M,5408,8/4/16 12:00,8/4/16 12:00,1.031177391,72,62.1,71,30.2,10,8.1,,0,160,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5410,8/4/16,ROST,M,5410,8/4/16 12:00,8/4/16 12:00,1.031177391,72,62.1,71,30.2,10,8.1,,0,160,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5413,8/4/16,COTE,M,5413,8/4/16 13:00,8/4/16 13:00,0.800214027,72,64,76,30.19,10,6.9,,0,190,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5415,8/4/16,ROST,M,5415,8/4/16 13:00,8/4/16 13:00,0.800214027,72,64,76,30.19,10,6.9,,0,190,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5418,8/4/16,COTE,M,5418,8/4/16 14:00,8/4/16 14:00,0.479888487,72,62.1,71,30.18,10,8.1,,0,180,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5420,8/4/16,ROST,M,5420,8/4/16 14:00,8/4/16 14:00,0.479888487,72,62.1,71,30.18,10,8.1,,0,180,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5423,8/4/16,COTE,M,5423,8/4/16 15:00,8/4/16 15:00,0.206758244,73,63,71,30.17,10,6.9,,0,190,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5425,8/4/16,ROST,M,5425,8/4/16 15:00,8/4/16 15:00,0.206758244,73,63,71,30.17,10,6.9,,0,190,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5428,8/4/16,COTE,M,5428,8/4/16 16:00,8/4/16 16:00,0.047796009,73,62.1,68,30.16,10,9.2,,0,160,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5430,8/4/16,ROST,M,5430,8/4/16 16:00,8/4/16 16:00,0.047796009,73,62.1,68,30.16,10,9.2,,0,160,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5433,8/4/16,COTE,M,5433,8/4/16 17:00,8/4/16 17:00,-0.027168244,72,62.1,71,30.15,10,11.5,,0,170,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5435,8/4/16,ROST,M,5435,8/4/16 17:00,8/4/16 17:00,-0.027168244,72,62.1,71,30.15,10,11.5,,0,170,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5438,8/4/16,COTE,M,5438,8/4/16 18:00,8/4/16 18:00,-0.021242165,72,62.1,71,30.14,10,10.4,,0,190,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5440,8/4/16,ROST,M,5440,8/4/16 18:00,8/4/16 18:00,-0.021242165,72,62.1,71,30.14,10,10.4,,0,190,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5443,8/4/16,COTE,M,5443,8/4/16 19:00,8/4/16 19:00,0.105301396,71.1,61,70,30.14,10,8.1,,0,200,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5445,8/4/16,ROST,M,5445,8/4/16 19:00,8/4/16 19:00,0.105301396,71.1,61,70,30.14,10,8.1,,0,200,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5448,8/4/16,COTE,M,5448,8/4/16 20:00,8/4/16 20:00,0.346232787,69.1,60.1,73,30.13,10,5.8,,0,210,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5450,8/4/16,ROST,M,5450,8/4/16 20:00,8/4/16 20:00,0.346232787,69.1,60.1,73,30.13,10,5.8,,0,210,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5453,8/4/16,COTE,M,5453,8/4/16 21:00,8/4/16 21:00,0.634131993,66.9,60.1,79,30.13,10,5.8,,0,190,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5455,8/4/16,ROST,M,5455,8/4/16 21:00,8/4/16 21:00,0.634131993,66.9,60.1,79,30.13,10,5.8,,0,190,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5458,8/4/16,COTE,M,5458,8/4/16 22:00,8/4/16 22:00,0.881042072,66,60.1,81,30.13,10,5.8,,0,200,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5460,8/4/16,ROST,M,5460,8/4/16 22:00,8/4/16 22:00,0.881042072,66,60.1,81,30.13,10,5.8,,0,200,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5463,8/4/16,COTE,M,5463,8/4/16 23:00,8/4/16 23:00,1.016765656,64.9,59,81,30.12,10,3.5,,0,210,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5465,8/4/16,ROST,M,5465,8/4/16 23:00,8/4/16 23:00,1.016765656,64.9,59,81,30.12,10,3.5,,0,210,31,0,0,,,8/4/16,67.89583333,60.12083333,76.70833333,30.16875,10,4.479166667,,0,207.5335493,0,0,,,,,,
5468,8/5/16,COTE,M,5468,8/5/16 0:00,8/5/16 0:00,1.006308315,64,59,84,30.12,10,5.8,,0,210,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5470,8/5/16,ROST,M,5470,8/5/16 0:00,8/5/16 0:00,1.006308315,64,59,84,30.12,10,5.8,,0,210,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5473,8/5/16,COTE,M,5473,8/5/16 1:00,8/5/16 1:00,0.834684856,63,57,81,30.11,10,3.5,,0,200,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5475,8/5/16,ROST,M,5475,8/5/16 1:00,8/5/16 1:00,0.834684856,63,57,81,30.11,10,3.5,,0,200,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5478,8/5/16,COTE,M,5478,8/5/16 2:00,8/5/16 2:00,0.537807876,62.1,57,84,30.11,10,4.6,,0,230,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5480,8/5/16,ROST,M,5480,8/5/16 2:00,8/5/16 2:00,0.537807876,62.1,57,84,30.11,10,4.6,,0,230,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5483,8/5/16,COTE,M,5483,8/5/16 3:00,8/5/16 3:00,0.242968379,63,57,81,30.09,10,3.5,,0,240,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5485,8/5/16,ROST,M,5485,8/5/16 3:00,8/5/16 3:00,0.242968379,63,57,81,30.09,10,3.5,,0,240,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5488,8/5/16,COTE,M,5488,8/5/16 4:00,8/5/16 4:00,0.065741917,61,55.9,83,30.09,10,3.5,,0,220,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5490,8/5/16,ROST,M,5490,8/5/16 4:00,8/5/16 4:00,0.065741917,61,55.9,83,30.09,10,3.5,,0,220,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5493,8/5/16,COTE,M,5493,8/5/16 5:00,8/5/16 5:00,0.003502484,63,59,87,30.08,10,5.8,,0,200,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5495,8/5/16,ROST,M,5495,8/5/16 5:00,8/5/16 5:00,0.003502484,63,59,87,30.08,10,5.8,,0,200,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5498,8/5/16,COTE,M,5498,8/5/16 6:00,8/5/16 6:00,0.020193997,61,57.9,90,30.08,10,5.8,,0,210,31,1,11,47,111.3636364,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5500,8/5/16,ROST,M,5500,8/5/16 6:00,8/5/16 6:00,0.020193997,61,57.9,90,30.08,10,5.8,,0,210,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5503,8/5/16,COTE,M,5503,8/5/16 7:00,8/5/16 7:00,0.132398733,66.9,61,81,30.09,10,4.6,,0,220,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5505,8/5/16,ROST,M,5505,8/5/16 7:00,8/5/16 7:00,0.132398733,66.9,61,81,30.09,10,4.6,,0,220,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5508,8/5/16,COTE,M,5508,8/5/16 8:00,8/5/16 8:00,0.347934842,70,61,73,30.09,10,8.1,,0,200,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5510,8/5/16,ROST,M,5510,8/5/16 8:00,8/5/16 8:00,0.347934842,70,61,73,30.09,10,8.1,,0,200,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5513,8/5/16,COTE,M,5513,8/5/16 9:00,8/5/16 9:00,0.618041952,72,61,68,30.09,10,8.1,,0,220,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5515,8/5/16,ROST,M,5515,8/5/16 9:00,8/5/16 9:00,0.618041952,72,61,68,30.09,10,8.1,,0,220,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5518,8/5/16,COTE,M,5518,8/5/16 10:00,8/5/16 10:00,0.8664718,73.9,62.1,66,30.07,10,6.9,,0,250,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5520,8/5/16,ROST,M,5520,8/5/16 10:00,8/5/16 10:00,0.8664718,73.9,62.1,66,30.07,10,6.9,,0,250,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5523,8/5/16,COTE,M,5523,8/5/16 11:00,8/5/16 11:00,1.024187419,75,64,69,30.07,10,9.2,,0,200,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5525,8/5/16,ROST,M,5525,8/5/16 11:00,8/5/16 11:00,1.024187419,75,64,69,30.07,10,9.2,,0,200,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5528,8/5/16,COTE,M,5528,8/5/16 12:00,8/5/16 12:00,1.053904049,75,63,66,30.05,10,9.2,,0,210,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5530,8/5/16,ROST,M,5530,8/5/16 12:00,8/5/16 12:00,1.053904049,75,63,66,30.05,10,9.2,,0,210,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5533,8/5/16,COTE,M,5533,8/5/16 13:00,8/5/16 13:00,0.940298657,75,64,69,30.04,10,12.7,,0,210,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5535,8/5/16,ROST,M,5535,8/5/16 13:00,8/5/16 13:00,0.940298657,75,64,69,30.04,10,12.7,,0,210,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5538,8/5/16,COTE,M,5538,8/5/16 14:00,8/5/16 14:00,0.688225489,75,64,69,30.02,10,15,,0,200,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5540,8/5/16,ROST,M,5540,8/5/16 14:00,8/5/16 14:00,0.688225489,75,64,69,30.02,10,15,,0,200,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5543,8/5/16,COTE,M,5543,8/5/16 15:00,8/5/16 15:00,0.3796935,75.9,64.9,69,30,10,12.7,,0,210,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5545,8/5/16,ROST,M,5545,8/5/16 15:00,8/5/16 15:00,0.3796935,75.9,64.9,69,30,10,12.7,,0,210,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5548,8/5/16,COTE,M,5548,8/5/16 16:00,8/5/16 16:00,0.14423459,75,64.9,71,29.99,10,13.8,,0,200,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5550,8/5/16,ROST,M,5550,8/5/16 16:00,8/5/16 16:00,0.14423459,75,64.9,71,29.99,10,13.8,,0,200,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5553,8/5/16,COTE,M,5553,8/5/16 17:00,8/5/16 17:00,0.02572556,75,64.9,71,29.97,10,12.7,,0,200,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5555,8/5/16,ROST,M,5555,8/5/16 17:00,8/5/16 17:00,0.02572556,75,64.9,71,29.97,10,12.7,,0,200,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5558,8/5/16,COTE,M,5558,8/5/16 18:00,8/5/16 18:00,-0.011555171,73.9,66,76,29.94,10,13.8,,0,210,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5560,8/5/16,ROST,M,5560,8/5/16 18:00,8/5/16 18:00,-0.011555171,73.9,66,76,29.94,10,13.8,,0,210,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5563,8/5/16,COTE,M,5563,8/5/16 19:00,8/5/16 19:00,0.033929199,73,66,79,29.93,10,12.7,,0,210,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5565,8/5/16,ROST,M,5565,8/5/16 19:00,8/5/16 19:00,0.033929199,73,66,79,29.93,10,12.7,,0,210,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
5568,8/5/16,COTE,M,5568,8/5/16 20:00,8/5/16 20:00,0.190670512,71.1,64.9,81,29.93,10,12.7,,0,210,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,1,11,47,111.3636364,8/5/16 4:38,8/5/16 21:05,8/5/16 5:46,8/5/16 19:57
5570,8/5/16,ROST,M,5570,8/5/16 20:00,8/5/16 20:00,0.190670512,71.1,64.9,81,29.93,10,12.7,,0,210,31,0,0,,,8/5/16,70.175,62.29583333,76.58333333,30.02041667,10,9.520833333,,0,212.3582541,0,0,,,,,,
